year,month,val
1951,10,0.0034
1951,11,0.0031
1951,12,0.0029
1952,1,0.004
1952,2,0.0042
1952,3,0.0039
1952,4,0.0039
1952,5,0.0039
1952,6,0.0037
1952,7,0.0037
1952,8,0.0036
1952,9,0.0037
1952,10,0.0034
1952,11,0.0032
1952,12,0.0029
1953,1,0.0027
1953,2,0.0025
1953,3,0.0023
1953,4,0.0021
1953,5,0.0021
1953,6,0.0034
1953,7,0.0034
1953,8,0.004
1953,9,0.0046
1953,10,0.0045
1953,11,0.0044
1953,12,0.0047
1954,1,0.0049
1954,2,0.0047
1954,3,0.0047
1954,4,0.0043
1954,5,0.004
1954,6,0.0037
1954,7,0.0034
1954,8,0.0032
1954,9,0.0029
1954,10,0.0027
1954,11,0.0025
1954,12,0.0023
1955,1,0.0022
1955,2,0.0019
1955,3,0.0018
1955,4,0.0017
1955,5,0.0015
1955,6,0.0014
1955,7,0.0014
1955,8,0.0016
1955,9,0.0023
1955,10,0.0021
1955,11,0.0019
1955,12,0.0018
1956,1,0.0016
1956,2,0.0015
1956,3,0.0014
1956,4,0.0013
1956,5,0.0012
1956,6,0.0012
1956,7,0.001
1956,8,0.001
1956,9,0.0009
1956,10,0.0009
1956,11,0.0008
1956,12,0.0008
1957,1,0.0007
1957,2,0.0007
1957,3,0.0006
1957,4,0.0006
1957,5,0.0005
1957,6,0.0005
1957,7,0.0005
1957,8,0.0005
1957,9,0.0005
1957,10,0.0004
1957,11,0.0004
1957,12,0.0003
1958,1,0.0003
1958,2,0.0003
1958,3,0.0003
1958,4,0.0003
1958,5,0.0003
1958,6,0.0003
1958,7,0.0002
1958,8,0.0002
1958,9,0.0002
1958,10,0.0002
1958,11,0.0002
1958,12,0.0002
1959,1,0.0002
1959,2,0.0002
1959,3,0.0002
1959,4,0.0002
1959,5,0.0002
1959,6,0.0002
1959,7,0.0002
1959,8,0.0002
1959,9,0.0002
1959,10,0.0002
1959,11,0.0002
1959,12,0.0002
1960,1,0.0002
1960,2,0.0002
1960,3,0.0002
1960,4,0.0015
1960,5,0.0028
1960,6,0.0042
1960,7,0.0057
1960,8,0.007
1960,9,0.0084
1960,10,0.0084
1960,11,0.0084
1960,12,0.0084
1961,1,0.0078
1961,2,0.0086
1961,3,0.0115
1961,4,0.0126
1961,5,0.0116
1961,6,0.0112
1961,7,0.0104
1961,8,0.0107
1961,9,0.0118
1961,10,0.0116
1961,11,0.0112
1961,12,0.0103
1962,1,0.0095
1962,2,0.009
1962,3,0.0138
1962,4,0.0151
1962,5,0.0141
1962,6,0.0132
1962,7,0.0134
1962,8,0.016
1962,9,0.0147
1962,10,0.0143
1962,11,0.0134
1962,12,0.0125
1963,1,0.0122
1963,2,0.0119
1963,3,0.0123
1963,4,0.0173
1963,5,0.0338
1963,6,0.047
1963,7,0.0516
1963,8,0.0562
1963,9,0.0605
1963,10,0.0754
1963,11,0.0885
1963,12,0.0849
1964,1,0.0798
1964,2,0.0746
1964,3,0.0696
1964,4,0.0668
1964,5,0.0667
1964,6,0.07
1964,7,0.0798
1964,8,0.0797
1964,9,0.0743
1964,10,0.0695
1964,11,0.0662
1964,12,0.0633
1965,1,0.06
1965,2,0.0567
1965,3,0.0531
1965,4,0.0493
1965,5,0.0466
1965,6,0.0435
1965,7,0.0406
1965,8,0.0374
1965,9,0.0347
1965,10,0.0325
1965,11,0.0312
1965,12,0.0326
1966,1,0.0327
1966,2,0.0307
1966,3,0.0288
1966,4,0.0269
1966,5,0.0252
1966,6,0.0236
1966,7,0.022
1966,8,0.0206
1966,9,0.0191
1966,10,0.0177
1966,11,0.0164
1966,12,0.0151
1967,1,0.0139
1967,2,0.0128
1967,3,0.0118
1967,4,0.0108
1967,5,0.0112
1967,6,0.0126
